id,gender,jobTitle,edu,perfEval,seniority,basePay,bonus
3000,Male,Marketing Associate,High School,3,1,132839.1,13283.91
3001,Male,Marketing Associate,High School,5,1,135418.5,13541.85
3002,Male,Software Engineer,College,3,3,189342.8,18934.28
7035,Male,Data Scientist,PhD,1,3,180325.6,18032.56
3004,Male,Manager,College,5,3,233643.8,23364.38
3005,Male,IT,PhD,2,2,180065.64,18006.564
3006,Male,Graphic Designer,High School,1,1,136867.12,13686.712
3007,Male,Driver,High School,4,2,146643.48,14664.348
3008,Male,IT,PhD,4,4,254575.56,25457.556
3009,Male,Financial Analyst,Masters,3,4,198818.4,19881.84
3010,Male,Manager,PhD,3,3,244427.36,24442.736
7043,Male,Data Scientist,PhD,1,1,167445.2,16744.52
3012,Male,Sales Associate,College,2,1,148205.2,14820.52
3013,Male,Manager,Masters,5,1,206684.9,20668.49
3014,Male,Marketing Associate,College,2,3,144446.4,14444.64
3015,Male,Driver,High School,1,1,137138.81,13713.881
3016,Male,Sales Associate,High School,3,1,146780.15,14678.015
3017,Male,Sales Associate,High School,3,2,151055.3,15105.53
3018,Male,Sales Associate,College,3,3,168155.9,16815.59
3019,Male,Driver,High School,4,2,146643.48,14664.348
3020,Male,Software Engineer,Masters,4,4,237480.8,23748.08
3021,Male,Manager,PhD,5,1,215671.2,21567.12
3022,Male,Warehouse Associate,High School,5,2,147519.9,14751.99
3023,Male,Warehouse Associate,High School,4,2,144837.72,14483.772
3024,Male,Driver,High School,4,2,146643.48,14664.348
7056,Male,Data Scientist,PhD,4,3,238287.4,23828.74
3026,Male,Warehouse Associate,College,3,2,150202.08,15020.208
3027,Male,Sales Associate,College,5,2,171006,17100.6
3028,Male,Sales Associate,High School,5,1,149630.25,14963.025
3029,Male,Marketing Associate,College,2,3,144446.4,14444.64
3030,Male,Manager,Masters,4,5,287561.6,28756.16
3031,Male,Financial Analyst,College,5,3,190047,19004.7
3032,Male,Warehouse Associate,High School,4,1,139473.36,13947.336
3033,Male,Marketing Associate,College,4,3,159922.8,15992.28
3034,Male,IT,PhD,5,1,186274.8,18627.48
3035,Male,Manager,PhD,5,4,323506.8,32350.68
3036,Male,Graphic Designer,High School,3,1,139577.36,13957.736
3037,Male,Manager,PhD,4,5,323506.8,32350.68
3038,Male,Sales Associate,High School,1,1,143930.05,14393.005
3039,Male,Graphic Designer,College,4,2,157193.92,15719.392
3040,Male,Driver,High School,4,2,146643.48,14664.348
3041,Male,Software Engineer,Masters,1,1,165273.8,16527.38
7081,Male,Data Scientist,PhD,1,3,180325.6,18032.56
3043,Male,Software Engineer,College,2,2,173296.8,17329.68
3044,Male,Software Engineer,College,3,3,189342.8,18934.28
3045,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
3046,Male,Software Engineer,College,3,3,189342.8,18934.28
3047,Male,Software Engineer,College,2,1,166878.4,16687.84
7089,Male,Data Scientist,PhD,1,1,167445.2,16744.52
3049,Male,Manager,Masters,4,4,265994.48,26599.448
3050,Male,Financial Analyst,College,1,3,154961.4,15496.14
3051,Male,Graphic Designer,High School,1,1,136867.12,13686.712
3052,Male,Marketing Associate,High School,3,2,136708.2,13670.82
3053,Male,Software Engineer,College,4,3,198970.4,19897.04
3054,Male,Marketing Associate,High School,3,2,136708.2,13670.82
3055,Male,Financial Analyst,Masters,4,3,198818.4,19881.84
3056,Male,Software Engineer,College,1,2,166878.4,16687.84
3057,Male,Marketing Associate,High School,3,2,136708.2,13670.82
3058,Male,Warehouse Associate,High School,1,1,135450.09,13545.009
3059,Male,Manager,PhD,2,4,237238.32,23723.832
3060,Male,Driver,High School,3,2,143927.86,14392.786
3061,Male,Warehouse Associate,College,3,1,142155.54,14215.554
3062,Male,Software Engineer,Masters,1,1,165273.8,16527.38
7101,Male,Data Scientist,PhD,3,1,180325.6,18032.56
3064,Male,Warehouse Associate,College,1,3,142155.54,14215.554
3065,Male,Marketing Associate,College,1,3,136708.2,13670.82
3066,Male,Manager,Masters,1,1,185117.78,18511.778
3067,Male,Warehouse Associate,College,2,3,150202.08,15020.208
3068,Male,IT,PhD,2,2,180065.64,18006.564
3069,Male,Sales Associate,High School,3,1,146780.15,14678.015
3070,Male,Manager,Masters,2,4,222860.24,22286.024
3071,Male,Manager,PhD,5,1,215671.2,21567.12
7123,Male,Data Scientist,PhD,3,3,218966.8,21896.68
3073,Male,Driver,High School,3,2,143927.86,14392.786
3074,Male,IT,PhD,3,5,248366.4,24836.64
3075,Male,Driver,High School,1,2,138496.62,13849.662
3076,Male,Sales Associate,High School,2,2,148205.2,14820.52
3077,Male,Software Engineer,Masters,5,3,232667,23266.7
3078,Male,Graphic Designer,College,5,2,162614.4,16261.44
3079,Male,Manager,Masters,2,2,201293.12,20129.312
3080,Male,Financial Analyst,Masters,2,2,163732.8,16373.28
3081,Male,Financial Analyst,Masters,5,2,190047,19004.7
3082,Male,Manager,PhD,5,3,287561.6,28756.16
3083,Male,Manager,College,4,1,194104.08,19410.408
3084,Male,Sales Associate,High School,2,1,145355.1,14535.51
3085,Male,Sales Associate,High School,5,2,156755.5,15675.55
3086,Male,Warehouse Associate,High School,4,2,144837.72,14483.772
3087,Male,Manager,College,3,3,212076.68,21207.668
7139,Male,Data Scientist,PhD,1,3,180325.6,18032.56
3089,Male,Manager,College,1,2,186915.04,18691.504
3090,Male,Manager,Masters,3,5,260602.7,26060.27
3091,Male,IT,PhD,1,3,173856.48,17385.648
3092,Male,Sales Associate,College,2,3,159605.6,15960.56
3093,Male,Manager,Masters,1,2,190509.56,19050.956
3094,Male,Software Engineer,Masters,3,3,203784.2,20378.42
7150,Male,Data Scientist,PhD,1,2,173885.4,17388.54
7166,Male,Data Scientist,PhD,2,1,173885.4,17388.54
3097,Male,IT,Masters,5,5,271650.75,27165.075
3098,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
7179,Male,Data Scientist,PhD,5,3,257608,25760.8
3100,Male,Financial Analyst,Masters,3,4,198818.4,19881.84
3101,Male,IT,PhD,2,2,180065.64,18006.564
3102,Male,IT,PhD,2,5,217320.6,21732.06
7199,Male,Data Scientist,PhD,2,2,186765.8,18676.58
7229,Male,Data Scientist,PhD,4,3,238287.4,23828.74
3105,Male,Software Engineer,PhD,4,2,211807.2,21180.72
3106,Male,Graphic Designer,College,3,2,151773.44,15177.344
3107,Male,Marketing Associate,High School,2,2,134128.8,13412.88
3108,Male,IT,PhD,5,3,248366.4,24836.64
3109,Male,Manager,PhD,5,3,287561.6,28756.16
3110,Male,Manager,PhD,3,4,265994.48,26599.448
3111,Male,Manager,PhD,5,4,323506.8,32350.68
3112,Male,Manager,PhD,2,1,194104.08,19410.408
3113,Male,IT,College,5,3,201797.7,20179.77
7246,Male,Data Scientist,PhD,4,1,186765.8,18676.58
3115,Male,Warehouse Associate,College,4,1,144837.72,14483.772
3116,Male,Manager,PhD,2,1,194104.08,19410.408
3117,Male,Driver,High School,1,1,137138.81,13713.881
3118,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
3119,Male,Financial Analyst,Masters,4,1,163732.8,16373.28
3120,Male,Financial Analyst,Masters,5,1,168118.5,16811.85
3121,Male,IT,Masters,3,3,197140.83,19714.083
3122,Male,Financial Analyst,Masters,3,4,198818.4,19881.84
3123,Male,Manager,PhD,2,3,222860.24,22286.024
3124,Male,Financial Analyst,College,4,1,157885.2,15788.52
3125,Male,Financial Analyst,Masters,2,5,190047,19004.7
7254,Male,Data Scientist,PhD,3,3,218966.8,21896.68
3127,Male,Marketing Associate,High School,1,1,130259.7,13025.97
7298,Male,Data Scientist,PhD,5,3,257608,25760.8
3129,Male,Graphic Designer,High School,4,1,140932.48,14093.248
3130,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3131,Male,IT,PhD,5,1,186274.8,18627.48
3132,Male,Sales Associate,High School,4,1,148205.2,14820.52
3133,Male,Software Engineer,Masters,1,3,174901.4,17490.14
3134,Male,Sales Associate,College,2,3,159605.6,15960.56
3135,Male,IT,PhD,4,2,204902.28,20490.228
3136,Male,Manager,PhD,2,1,194104.08,19410.408
3137,Male,Marketing Associate,High School,3,2,136708.2,13670.82
3138,Male,Sales Associate,High School,2,1,145355.1,14535.51
3139,Male,Software Engineer,Masters,3,5,232667,23266.7
7301,Male,Data Scientist,PhD,1,3,180325.6,18032.56
3141,Male,Marketing Associate,High School,1,1,130259.7,13025.97
3142,Male,Driver,High School,3,2,143927.86,14392.786
3143,Male,Financial Analyst,Masters,3,5,211975.5,21197.55
3144,Male,Manager,PhD,2,5,251616.4,25161.64
7321,Male,Data Scientist,PhD,1,3,180325.6,18032.56
7501,Male,Data Scientist,PhD,4,2,212526.6,21252.66
3147,Male,Driver,High School,2,1,138496.62,13849.662
7507,Male,Data Scientist,PhD,5,3,257608,25760.8
7520,Male,Data Scientist,PhD,5,1,193206,19320.6
3150,Male,Manager,College,1,3,190509.56,19050.956
3151,Male,Sales Associate,High School,5,2,156755.5,15675.55
3152,Male,IT,PhD,3,3,211111.44,21111.144
3153,Male,IT,PhD,5,5,310458,31045.8
3154,Male,Marketing Associate,College,1,1,131549.4,13154.94
3155,Male,IT,PhD,5,3,248366.4,24836.64
3156,Male,Sales Associate,College,5,2,171006,17100.6
7631,Male,Data Scientist,PhD,1,3,180325.6,18032.56
7632,Male,Data Scientist,PhD,4,3,238287.4,23828.74
3159,Male,Software Engineer,PhD,3,5,256736,25673.6
3160,Male,Software Engineer,PhD,3,4,237480.8,23748.08
3161,Male,Manager,PhD,5,5,359452,35945.2
3162,Male,Sales Associate,High School,5,1,149630.25,14963.025
3163,Male,Manager,College,3,1,190509.56,19050.956
3164,Male,Financial Analyst,Masters,1,1,150575.7,15057.57
7642,Male,Data Scientist,PhD,1,2,173885.4,17388.54
3166,Male,IT,College,5,3,201797.7,20179.77
3167,Male,IT,PhD,3,2,192483.96,19248.396
3168,Male,Manager,College,4,2,208482.16,20848.216
3169,Male,Warehouse Associate,High School,2,1,136791.18,13679.118
3170,Male,Software Engineer,Masters,2,5,208598,20859.8
3171,Male,Warehouse Associate,High School,3,1,138132.27,13813.227
3172,Male,Warehouse Associate,High School,3,2,142155.54,14215.554
3173,Male,IT,PhD,3,5,248366.4,24836.64
3174,Male,IT,PhD,1,2,167647.32,16764.732
3175,Male,Manager,College,2,3,201293.12,20129.312
3176,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3177,Male,Driver,High School,5,1,142570.05,14257.005
3178,Male,Manager,College,4,3,222860.24,22286.024
3179,Male,Software Engineer,PhD,3,4,237480.8,23748.08
7682,Male,Data Scientist,PhD,1,3,180325.6,18032.56
3181,Male,Financial Analyst,College,2,3,163732.8,16373.28
7702,Male,Data Scientist,PhD,3,2,199646.2,19964.62
3183,Male,IT,Masters,5,1,178513.35,17851.335
3184,Male,Sales Associate,High School,1,1,143930.05,14393.005
3185,Male,Graphic Designer,High School,1,1,136867.12,13686.712
7704,Male,Data Scientist,PhD,2,2,186765.8,18676.58
3187,Male,Software Engineer,PhD,4,4,263154.4,26315.44
3188,Male,Warehouse Associate,College,4,2,155566.44,15556.644
3189,Male,IT,Masters,5,1,178513.35,17851.335
3190,Male,Graphic Designer,High School,3,2,143642.72,14364.272
3191,Male,Marketing Associate,High School,3,2,136708.2,13670.82
3192,Male,Marketing Associate,College,1,2,134128.8,13412.88
3193,Male,Graphic Designer,High School,4,2,146352.96,14635.296
3194,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3195,Male,Warehouse Associate,College,4,3,166295.16,16629.516
3196,Male,Manager,Masters,5,5,314520.5,31452.05
3197,Male,Sales Associate,College,1,3,151055.3,15105.53
3198,Male,Driver,High School,1,1,137138.81,13713.881
3199,Male,IT,Masters,2,4,192483.96,19248.396
3200,Male,Sales Associate,College,5,3,185256.5,18525.65
3201,Male,IT,PhD,4,4,254575.56,25457.556
3202,Male,Manager,PhD,4,1,208482.16,20848.216
3203,Male,IT,Masters,4,3,211111.44,21111.144
7736,Male,Data Scientist,PhD,3,1,180325.6,18032.56
3205,Male,Software Engineer,PhD,3,1,179715.2,17971.52
3206,Male,Software Engineer,PhD,3,5,256736,25673.6
7744,Male,Data Scientist,PhD,4,3,238287.4,23828.74
3208,Male,Driver,High School,2,2,141212.24,14121.224
3209,Male,Marketing Associate,College,1,3,136708.2,13670.82
3210,Male,Financial Analyst,Masters,4,1,163732.8,16373.28
3211,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3212,Male,Sales Associate,High School,2,2,148205.2,14820.52
3213,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
3214,Male,Warehouse Associate,College,2,1,139473.36,13947.336
7756,Male,Data Scientist,PhD,3,3,218966.8,21896.68
3216,Male,Software Engineer,PhD,1,4,186133.6,18613.36
7795,Male,Data Scientist,PhD,4,3,238287.4,23828.74
3218,Male,Software Engineer,PhD,3,4,237480.8,23748.08
3219,Male,Marketing Associate,High School,4,1,134128.8,13412.88
3220,Male,Warehouse Associate,High School,3,1,138132.27,13813.227
3221,Male,Manager,PhD,4,5,323506.8,32350.68
3222,Male,Sales Associate,College,3,3,168155.9,16815.59
3223,Male,Software Engineer,College,2,2,173296.8,17329.68
3224,Male,Software Engineer,Masters,3,4,218225.6,21822.56
7848,Male,Data Scientist,PhD,4,3,238287.4,23828.74
3226,Male,Marketing Associate,High School,4,1,134128.8,13412.88
3227,Male,IT,PhD,1,5,186274.8,18627.48
3228,Male,Warehouse Associate,High School,2,1,136791.18,13679.118
3229,Male,Sales Associate,High School,5,1,149630.25,14963.025
3230,Male,Graphic Designer,High School,1,1,136867.12,13686.712
3231,Male,Financial Analyst,College,3,3,172504.2,17250.42
3232,Male,Graphic Designer,College,1,3,143642.72,14364.272
3233,Male,Sales Associate,High School,4,1,148205.2,14820.52
3234,Male,Driver,High School,2,1,138496.62,13849.662
3235,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3236,Male,Driver,High School,5,2,149359.1,14935.91
3237,Male,Sales Associate,College,3,3,168155.9,16815.59
3238,Male,Software Engineer,PhD,4,4,263154.4,26315.44
3239,Male,Manager,PhD,2,4,237238.32,23723.832
3240,Male,Warehouse Associate,High School,5,1,140814.45,14081.445
3241,Male,Graphic Designer,High School,3,2,143642.72,14364.272
3242,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3243,Male,Marketing Associate,College,3,3,152184.6,15218.46
3244,Male,Graphic Designer,High School,4,2,146352.96,14635.296
3245,Male,Financial Analyst,College,3,3,172504.2,17250.42
3246,Male,Manager,Masters,4,4,265994.48,26599.448
3247,Male,Software Engineer,PhD,2,4,211807.2,21180.72
3248,Male,Software Engineer,PhD,2,2,186133.6,18613.36
3249,Male,Financial Analyst,Masters,4,4,216361.2,21636.12
3250,Male,Graphic Designer,College,2,2,146352.96,14635.296
3251,Male,Manager,Masters,2,3,212076.68,21207.668
3252,Male,Manager,Masters,1,4,201293.12,20129.312
3253,Male,Software Engineer,College,1,3,170087.6,17008.76
7849,Male,Data Scientist,PhD,4,2,212526.6,21252.66
3255,Male,Software Engineer,PhD,5,5,320920,32092
3256,Male,Financial Analyst,College,1,1,149113.8,14911.38
3257,Male,IT,College,5,1,170751.9,17075.19
3258,Male,IT,Masters,3,3,197140.83,19714.083
3259,Male,Software Engineer,Masters,4,3,218225.6,21822.56
3260,Male,Manager,College,2,1,186915.04,18691.504
7893,Male,Data Scientist,PhD,2,1,173885.4,17388.54
3262,Male,Sales Associate,High School,3,1,146780.15,14678.015
3263,Male,IT,PhD,2,2,180065.64,18006.564
3264,Male,Software Engineer,PhD,3,1,179715.2,17971.52
3265,Male,IT,PhD,1,3,173856.48,17385.648
3266,Male,Driver,High School,2,2,141212.24,14121.224
3267,Male,Marketing Associate,High School,4,2,139287.6,13928.76
3268,Male,Marketing Associate,High School,3,2,136708.2,13670.82
3269,Male,Graphic Designer,High School,2,2,140932.48,14093.248
3270,Male,Sales Associate,High School,3,1,146780.15,14678.015
3271,Male,Software Engineer,College,4,3,198970.4,19897.04
3272,Male,IT,Masters,3,1,169199.61,16919.961
3273,Male,Software Engineer,PhD,5,1,192552,19255.2
3274,Male,Manager,Masters,2,5,233643.8,23364.38
3275,Male,Software Engineer,PhD,3,4,237480.8,23748.08
3276,Male,Manager,PhD,5,1,215671.2,21567.12
7910,Male,Data Scientist,PhD,3,3,218966.8,21896.68
3278,Male,Marketing Associate,College,1,1,131549.4,13154.94
3279,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3280,Male,Software Engineer,PhD,5,3,256736,25673.6
3281,Male,Manager,Masters,4,4,265994.48,26599.448
3282,Male,Financial Analyst,Masters,4,2,181275.6,18127.56
3283,Male,Software Engineer,PhD,1,4,186133.6,18613.36
3284,Male,Sales Associate,High School,3,2,151055.3,15105.53
3285,Male,Driver,High School,3,2,143927.86,14392.786
3286,Male,Marketing Associate,High School,1,1,130259.7,13025.97
3287,Male,Financial Analyst,Masters,3,1,159347.1,15934.71
3288,Male,Sales Associate,High School,3,2,151055.3,15105.53
3289,Male,Warehouse Associate,College,2,3,150202.08,15020.208
3290,Male,Sales Associate,College,4,3,176706.2,17670.62
3291,Male,Graphic Designer,College,3,3,159904.16,15990.416
3292,Male,Warehouse Associate,High School,2,1,136791.18,13679.118
3293,Male,Financial Analyst,Masters,3,2,172504.2,17250.42
7918,Male,Data Scientist,PhD,1,2,173885.4,17388.54
3295,Male,Warehouse Associate,High School,1,2,136791.18,13679.118
3296,Male,Sales Associate,High School,1,1,143930.05,14393.005
3297,Male,Warehouse Associate,High School,2,2,139473.36,13947.336
3298,Male,IT,PhD,5,2,217320.6,21732.06
7971,Male,Data Scientist,PhD,3,2,199646.2,19964.62
3300,Male,Sales Associate,College,3,1,151055.3,15105.53
3301,Male,Marketing Associate,College,1,3,136708.2,13670.82
3302,Male,Driver,High School,4,1,141212.24,14121.224
3303,Male,Warehouse Associate,College,2,3,150202.08,15020.208
3304,Male,Graphic Designer,High School,1,2,138222.24,13822.224
3305,Male,Graphic Designer,High School,5,2,149063.2,14906.32
3306,Male,IT,Masters,4,3,211111.44,21111.144
3307,Male,IT,PhD,1,2,167647.32,16764.732
3308,Male,Software Engineer,PhD,1,4,186133.6,18613.36
3309,Male,Sales Associate,High School,2,1,145355.1,14535.51
3310,Male,Software Engineer,PhD,2,5,224644,22464.4
7997,Male,Data Scientist,PhD,4,3,238287.4,23828.74
3312,Male,Manager,College,2,3,201293.12,20129.312
3313,Male,Driver,High School,2,2,141212.24,14121.224
3314,Male,IT,Masters,2,4,192483.96,19248.396
3315,Male,IT,PhD,3,5,248366.4,24836.64
3316,Male,Marketing Associate,High School,2,1,131549.4,13154.94
3317,Male,Graphic Designer,College,1,3,143642.72,14364.272
3318,Male,Graphic Designer,High School,2,1,138222.24,13822.224
3319,Male,Software Engineer,Masters,3,3,203784.2,20378.42
3320,Male,Manager,Masters,4,1,201293.12,20129.312
3321,Male,Graphic Designer,High School,2,1,138222.24,13822.224
3322,Male,Manager,PhD,1,2,194104.08,19410.408
3323,Male,Marketing Associate,College,1,3,136708.2,13670.82
3324,Male,Graphic Designer,High School,4,1,140932.48,14093.248
3325,Male,Warehouse Associate,College,1,3,142155.54,14215.554
3326,Male,Manager,PhD,3,1,201293.12,20129.312
3327,Male,Financial Analyst,College,5,1,160809,16080.9
3328,Male,Manager,Masters,3,3,228252.02,22825.202
3329,Male,Financial Analyst,Masters,1,2,154961.4,15496.14
3330,Male,Graphic Designer,College,2,3,151773.44,15177.344
3331,Male,Marketing Associate,High School,4,2,139287.6,13928.76
3332,Male,Graphic Designer,High School,4,1,140932.48,14093.248
3333,Male,Marketing Associate,High School,5,1,135418.5,13541.85
3334,Male,Manager,PhD,2,4,237238.32,23723.832
3335,Male,Warehouse Associate,College,3,3,158248.62,15824.862
3336,Male,Software Engineer,PhD,2,5,224644,22464.4
3337,Male,Software Engineer,Masters,5,4,256736,25673.6
